measuring_date,0,Bateria (Volts),Humedad relativa (%),Humedad suelo mineral (m3/m3),Humedad suelo organico (m3/m3),Indice refraccion (VE),Lluvia Accu (mm),Lluvia Ins (mm),NaCl pavimento (%),Nivel agua pavimento (mm),Presion atmosferica (mb),Puerta Abierta Ins,Punto rocio (°C),Temperatura aire (°C),Temperatura pavimento (°C),Temperatura suelo (°C),Velocidad viento (Km/h),Viento direccion (°),Visibilidad (m),Carril1,Carril2,Volume_total
2020-02-09,0.0,12.22402,96.00951,0.1922008,0.2486347,3.214488,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.54,0.0,23.14496,31.055,48.8,35.45079,14.85,344.6481,10028.74,563.0,19.0,582.0
2020-02-10,0.0,13.23281,84.88902,0.1834901,0.2391321,3.141318,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.199,0.0,21.50036,31.4875,45.2,37.73272,12.15001,151.1118,10030.55,657.0,481.0,1138.0
2020-02-11,0.0,13.49143,89.36349,0.1779168,0.2330521,3.094501,0.324,-5.551115e-17,0.0,0.0,1014.36,0.0,22.32161,32.4785,52.0,39.74217,11.94241,148.4795,10034.65,733.0,147.0,880.0
2020-02-12,0.0,12.99379,87.29948,0.1735958,0.2283384,3.058206,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.382,0.0,23.16052,33.1585,48.5,40.66628,12.93751,350.8967,10035.82,834.0,43.0,877.0
2020-02-13,0.0,13.90792,88.80101,0.1704996,0.2249607,3.032197,-3.264056e-14,-5.551115e-17,0.0,0.0,1017.875,0.0,22.64919,32.087,45.0,37.48388,12.036,359.8643,10032.64,735.0,33.0,768.0
2020-02-14,0.0,13.18945,93.32851,0.1692515,0.2235991,3.021713,0.324,-5.551115e-17,0.1,1.089,1020.341,0.0,23.27161,29.2135,42.8,35.58199,13.92753,357.4932,10030.94,795.0,49.0,844.0
2020-02-15,0.0,12.86801,94.82649,0.1782191,0.2333819,3.097041,0.81,-5.551115e-17,0.1,5.834,1020.548,0.0,23.12118,30.5435,52.90001,36.5224,8.5452,356.3375,10031.21,642.0,44.0,686.0
2020-02-16,0.0,12.81314,96.1115,0.1937065,0.2502772,3.227135,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.121,0.0,22.89954,31.462,46.0,38.68759,13.80602,329.4376,10029.74,486.0,33.0,519.0
2020-02-17,0.0,13.16411,92.941,0.1669117,0.2210466,3.002059,0.162,-5.551115e-17,0.0,0.0,1015.164,0.0,22.51758,31.184,47.1,39.15271,15.525,135.8745,10029.13,769.0,49.0,818.0
2020-02-18,0.0,13.6115,89.62301,0.1624251,0.2161521,2.964371,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.743,0.0,21.74518,31.8635,47.1,40.30865,12.6762,140.7173,10032.05,637.0,62.0,699.0
2020-02-19,0.0,13.00611,91.57301,0.1612577,0.2148786,2.954566,1.134,-5.551115e-17,0.1,0.696,1018.124,0.0,23.97863,31.2625,42.7,38.46795,12.94201,357.5082,10032.22,763.0,71.0,834.0
2020-02-20,0.0,13.40022,94.8605,0.1739726,0.2287494,3.06137,0.162,-5.551115e-17,0.1,3.0,1020.511,0.0,24.15438,32.1435,47.1,39.45252,10.11302,358.5212,10034.32,858.0,80.0,938.0
2020-02-21,0.0,13.44126,92.77451,0.1676415,0.2218428,3.00819,0.486,-5.551115e-17,0.1,1.868,1024.203,0.0,24.18116,29.0825,44.3,30.34557,12.46261,359.9601,10023.85,796.0,74.0,870.0
2020-02-22,0.0,13.23046,93.11599,0.3228805,0.3911944,4.312197,2.43,-5.551115e-17,0.1,1.855,1025.078,0.0,21.94958,25.363,39.15,25.83661,13.88431,343.7076,10012.96,537.0,8.0,545.0
2020-02-23,0.0,12.59518,94.4855,0.2331076,0.2932604,3.558105,-3.330669e-14,-5.551115e-17,0.0,0.0,1022.077,0.0,20.25857,27.2465,54.02222,33.77389,15.21451,294.6201,10020.84,469.0,28.0,497.0
2020-02-24,0.0,13.28209,93.96449,0.1945928,0.2512442,3.234581,-3.330669e-14,-5.551115e-17,0.0,0.0,1015.397,0.0,21.63367,30.7255,50.7,38.66686,8.466006,343.0481,10031.03,682.0,36.0,718.0
2020-02-25,0.0,13.42216,93.46601,0.1804413,0.2358061,3.115707,0.486,-5.551115e-17,0.0,0.0,1012.186,0.0,22.51285,32.604,48.4,38.30672,7.077622,359.5674,10037.2,539.0,68.0,607.0
2020-02-26,0.0,13.5307,93.824,0.2252902,0.2847323,3.492439,0.648,-5.551115e-17,0.1,1.471,1026.994,0.0,23.59158,31.4595,46.0,35.54454,19.66951,359.8187,10031.01,760.0,75.0,835.0
2020-02-27,0.0,12.94724,94.16252,0.3636206,0.435638,4.654414,3.726,-5.551115e-17,1.0,3.234,1028.154,0.0,18.21537,20.616,28.77,18.3247,9.805519,359.6259,9990.304,889.0,81.0,970.0
2020-02-28,0.0,13.20307,94.56199,0.2624615,0.3252827,3.804677,0.324,-5.551115e-17,0.1,2.59,1028.493,0.0,18.6177,23.146,35.43,21.83572,11.268,302.8526,10002.87,722.0,73.0,795.0
2020-02-29,0.0,12.99122,93.136,0.2397744,0.3005332,3.614106,-3.330669e-14,-5.551115e-17,0.0,0.0,1027.941,0.0,17.89308,25.4455,50.2,30.19455,13.84651,358.1955,10013.92,593.0,71.0,664.0
2020-03-01,0.0,13.33465,92.399,0.2240907,0.2834237,3.482362,0.324,-5.551115e-17,0.0,0.0,1021.803,0.0,19.08177,29.191,52.1,35.31421,11.40542,346.5932,10024.61,491.0,39.0,530.0
2020-03-02,0.0,13.42645,91.335,0.2041026,0.2616185,3.314463,0.162,-5.551115e-17,0.0,0.0,1014.059,0.0,21.83091,32.623,47.33751,40.24841,10.19701,143.2415,10034.51,815.0,63.0,878.0
2020-03-03,0.0,12.56227,91.91451,0.1949677,0.2516531,3.237729,-2.498002e-15,-5.551115e-17,0.0,0.0,1010.93,0.0,22.99749,34.405,50.0,42.04304,11.82601,251.7921,10039.65,488.0,57.0,545.0
2020-03-04,0.0,13.8173,90.31102,0.1872827,0.2432695,3.173176,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.977,0.0,24.17554,35.38895,47.98889,43.39055,7.249218,358.5611,10042.31,815.0,49.0,864.0
2020-03-05,0.0,12.45907,92.2315,0.3521162,0.4230878,4.557776,6.642003,-5.551115e-17,0.1,1.863,1024.156,0.0,23.64694,28.521,46.1,30.78417,20.12849,359.9614,10020.31,804.0,79.0,883.0
2020-03-06,0.0,13.29201,92.12051,0.257743,0.3201353,3.765042,1.62,-5.551115e-17,0.1,4.043,1027.192,100.0,19.329,24.9435,36.85,23.14071,12.96211,359.7325,10009.95,753.0,57.0,810.0
2020-03-07,0.0,13.30578,94.435,0.2613437,0.3240633,3.795288,0.648,-5.551115e-17,0.1,2.051,1025.749,0.0,19.92797,24.874,40.91001,25.45936,10.53899,359.4281,10012.94,527.0,34.0,561.0
2020-03-08,0.0,12.84331,94.37551,0.242619,0.3036364,3.638,0.162,-5.551115e-17,0.0,0.0,1023.245,0.0,20.94889,27.79,50.3,32.71228,8.370914,353.5386,10024.43,494.0,27.0,521.0
2020-03-09,0.0,13.44126,92.11601,0.2236441,0.2829365,3.478611,-3.330669e-14,-5.551115e-17,0.0,0.0,1023.102,0.0,21.00463,29.775,47.8,34.8365,13.7304,357.9743,10026.47,745.0,57.0,802.0
2020-03-10,0.0,13.29078,94.7405,0.2047331,0.2623064,3.319759,0.162,-5.551115e-17,0.0,0.0,1022.81,0.0,21.83707,30.1855,52.8,36.4368,12.91712,334.6909,10028.47,547.0,37.0,584.0
2020-03-11,0.0,12.9896,94.10149,0.1949392,0.251622,3.237489,-3.330669e-14,-5.551115e-17,0.0,0.0,1021.257,0.0,21.86666,30.0215,50.1,36.95081,10.69201,356.7079,10031.9,754.0,51.0,805.0
2020-03-12,0.0,13.45056,94.99499,0.1866773,0.242609,3.16809,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.73,0.0,22.69489,31.261,54.5,38.10704,11.1465,357.4398,10030.76,855.0,73.0,928.0
2020-03-13,0.0,12.96099,93.74,0.1774557,0.2325491,3.090628,-2.864375e-14,-5.551115e-17,0.0,0.0,1015.752,0.0,22.4122,32.9435,45.5,40.58658,13.78892,329.2724,10033.87,783.0,55.0,838.0
2020-03-14,0.0,13.27238,86.95,0.1684625,0.2227383,3.015085,-3.330669e-14,-5.551115e-17,0.0,0.0,1018.191,0.0,22.60191,32.649,48.95,41.4126,11.43,351.9768,10034.67,632.0,42.0,674.0
2020-03-15,0.0,12.47875,92.10899,0.157232,0.210487,2.92075,-3.330669e-14,-5.551115e-17,0.08000001,0.347,1019.999,0.0,22.99275,32.74801,45.9,42.26699,12.9693,357.5018,10033.8,310.0,18.0,328.0
2020-03-16,0.0,12.67193,94.41601,0.1489339,0.2014344,2.851045,0.324,-5.551115e-17,0.0,0.0,1019.343,0.0,23.87982,32.7265,63.9,41.8102,12.49441,358.8996,10034.28,772.0,52.0,824.0
2020-03-17,0.0,13.12093,92.91752,0.1421918,0.1940795,2.794412,0.162,-5.551115e-17,0.0,0.0,1018.706,0.0,22.9208,33.2895,46.725,42.28783,14.35051,358.8332,10034.75,646.0,60.0,706.0
2020-03-18,0.0,13.33112,94.2215,0.1358766,0.1871901,2.741364,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.942,0.0,22.68265,33.262,47.8,41.75312,13.45951,316.3568,10035.76,640.0,37.0,677.0
2020-03-19,0.0,13.7528,88.6285,0.1292065,0.1799136,2.685335,-3.330669e-14,-5.551115e-17,0.0,0.0,1017.743,0.0,22.5451,33.0455,46.2,43.17133,11.76152,284.5708,10036.43,773.0,74.0,847.0
2020-03-20,0.0,13.51563,82.608,0.1219567,0.1720048,2.624437,-3.264056e-14,-5.551115e-17,0.0,0.0,1018.264,0.0,22.49506,34.0385,45.3,44.03989,13.24801,125.745,10039.18,829.0,32.0,861.0
2020-03-21,0.0,13.40624,90.291,0.1157853,0.1652724,2.572597,-3.330669e-14,-5.551115e-17,0.0,0.0,1020.338,0.0,23.13666,33.376,48.1,44.18052,10.80002,359.0786,10037.42,601.0,54.0,655.0
2020-03-22,0.0,13.69322,93.64302,0.1213695,0.1713642,2.619504,0.162,-5.551115e-17,0.1,0.86,1019.308,0.0,23.12552,32.9865,45.5,43.37379,12.2556,357.8092,10035.29,507.0,44.0,551.0
2020-03-23,0.0,13.66457,90.21101,0.1048561,0.1533496,2.480792,-3.330669e-14,-5.551115e-17,0.0,0.0,1019.209,0.0,22.95745,34.44701,41.32858,43.77736,14.05353,165.1676,10038.17,862.0,96.0,958.0
2020-03-24,0.0,13.75353,94.22798,0.09937069,0.1473655,2.434714,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.918,0.0,23.2804,34.0685,47.56,44.34108,8.068213,359.1183,10040.44,543.0,35.0,578.0
2020-03-25,0.0,13.58541,89.9745,0.09419571,0.1417201,2.391244,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.283,0.0,23.3366,34.949,51.1,44.25344,10.17452,359.8918,10041.66,728.0,62.0,790.0
2020-03-26,0.0,13.60805,91.12,0.08998795,0.1371298,2.355899,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.146,0.0,22.36415,35.417,46.2,44.77496,12.93751,358.5419,10040.95,999.0,122.0,1121.0
2020-03-27,0.0,13.60929,88.66601,0.08522823,0.1319374,2.315917,-3.252953e-14,-5.551115e-17,0.0,0.0,1011.87,0.0,22.58693,35.285,43.0,45.0168,11.5692,359.3144,10042.03,845.0,109.0,954.0
2020-03-28,0.0,13.33193,80.21651,0.07998367,0.126216,2.271863,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.698,0.0,22.2799,35.115,41.8,44.88012,9.916806,246.0954,10043.26,419.0,20.0,439.0
2020-03-29,0.0,13.5008,87.97351,0.07629561,0.1221927,2.240884,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.351,0.0,23.43225,34.6405,43.9,44.95157,11.88632,359.1788,10040.3,329.0,35.0,364.0
2020-03-30,0.0,13.63059,91.266,0.07362093,0.1192748,2.218416,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.019,0.0,23.96939,34.368,41.3,44.30534,11.09583,359.662,10039.53,667.0,48.0,715.0
2020-03-31,0.0,13.37395,94.95399,0.07132785,0.1167733,2.199154,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.555,0.0,25.09162,34.98901,43.1,43.27984,12.29281,359.9317,10041.57,469.0,23.0,492.0
2020-04-01,0.0,13.30126,94.29399,0.07009673,0.1154303,2.188813,-3.330669e-14,-5.551115e-17,0.0,0.0,1015.05,0.0,24.05354,32.166,31.69,42.00933,9.152419,354.5112,10037.9,661.0,22.0,683.0
2020-04-02,0.0,13.62048,92.98499,0.07125168,0.1166902,2.198514,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.973,0.0,25.13424,35.0675,42.2,44.09504,9.632122,353.675,10042.58,589.0,49.0,638.0
2020-04-03,0.0,13.08736,94.5405,0.06716604,0.1122331,2.164195,-3.264056e-14,-5.551115e-17,0.0,0.0,1011.314,0.0,25.46169,36.48101,0.0,45.8042,10.449,357.7706,10044.96,421.0,46.0,467.0
2020-04-04,0.0,13.49038,85.52302,0.0644675,0.1092893,2.141528,-3.330669e-14,-5.551115e-17,0.0,0.0,1011.204,0.0,23.63593,36.247,44.5375,45.23458,8.315128,359.6735,10045.19,366.0,14.0,380.0
2020-04-05,0.0,13.66117,93.563,0.06294372,0.107627,2.128728,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.07,0.0,24.6419,35.87851,43.2,44.68539,9.702001,359.2648,10044.15,291.0,27.0,318.0
2020-04-06,0.0,13.45504,94.45,0.06212226,0.1067308,2.121828,4.05,-5.551115e-17,0.0,0.0,1015.101,100.0,25.31573,33.8555,39.0,44.14731,10.5975,358.9301,10040.87,493.0,21.0,514.0
2020-04-07,0.0,12.85937,95.6425,0.04460922,0.08762572,1.974718,-3.269607e-14,-5.551115e-17,0.0,0.0,1016.827,0.0,25.13639,34.906,39.23333,44.68269,9.044708,357.0842,10041.41,387.0,21.0,408.0
2020-04-08,0.0,12.91886,96.09749,0.04273773,0.0855841,1.958997,0.162,-5.551115e-17,0.0,0.0,1014.577,0.0,25.85223,35.797,43.1,46.78849,9.086722,358.8464,10043.68,345.0,23.0,368.0
2020-04-09,0.0,13.48486,93.84749,0.04387682,0.08682673,1.968566,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.496,0.0,26.52843,37.06051,44.1,47.88207,8.90941,359.7395,10046.94,279.0,9.0,288.0
2020-04-10,0.0,13.76771,97.32199,0.04003524,0.0826359,1.936296,-3.319567e-14,-5.551115e-17,0.0,0.0,1011.948,0.0,28.06319,37.4305,41.6,46.96734,9.161709,358.8243,10047.42,188.0,3.0,191.0
2020-04-11,0.0,13.27821,95.85899,0.03927811,0.08180995,1.929937,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.683,0.0,26.44626,35.514,0.0,45.68462,10.55851,358.4884,10044.09,100.0,0.0,100.0
2020-04-12,0.0,13.30353,94.39401,0.03870879,0.08118888,1.925154,-3.330669e-14,-5.551115e-17,0.0,0.0,1010.439,0.0,25.38368,38.02801,45.9,48.35959,8.976315,359.614,10048.96,166.0,0.0,166.0
2020-04-13,0.0,13.67602,84.2685,0.03580481,0.0780209,1.900761,-3.330669e-14,-5.551115e-17,0.0,0.0,1013.332,0.0,24.15903,38.5645,41.44,48.16114,11.2311,354.62,10048.25,260.0,16.0,276.0
2020-04-14,0.0,13.59649,93.41001,0.03659873,0.078887,1.90743,-3.330669e-14,-5.551115e-17,0.0,0.0,1014.046,0.0,25.0531,35.0195,44.8,44.69108,11.22839,358.5382,10043.12,389.0,38.0,427.0
2020-04-15,0.0,13.18899,90.92051,0.03593516,0.0781631,1.901856,-3.330669e-14,-5.551115e-17,0.0,0.0,1015.696,0.0,25.59039,33.725,39.7,38.14758,9.654922,357.1859,10039.46,318.0,10.0,328.0
2020-04-16,0.0,13.31214,93.34001,0.03737812,0.07973725,1.913977,-3.330669e-14,-5.551115e-17,0.0,0.0,1016.811,0.0,25.93962,33.469,32.83333,41.42786,10.5561,356.8407,10040.38,444.0,34.0,478.0
2020-04-17,0.0,13.6942,93.32101,0.03968833,0.08225747,1.933382,-3.247402e-14,-5.551115e-17,0.0,0.0,1016.887,0.0,26.23873,35.80901,40.975,45.99167,12.46504,356.2198,10043.58,511.0,35.0,546.0
2020-04-18,0.0,13.56426,95.71099,0.03677063,0.07907452,1.908874,0.324,-5.551115e-17,0.0,0.0,1015.223,0.0,26.7967,35.283,41.3,44.62037,8.238906,359.3,10043.54,313.0,17.0,330.0
2020-04-19,0.0,13.84479,92.589,0.03608715,0.07832891,1.903132,-3.330669e-14,-5.551115e-17,0.0,0.0,1012.132,0.0,24.43735,36.452,35.1,45.94509,10.3545,358.2977,10045.72,231.0,37.0,268.0
2020-04-20,0.0,13.31661,84.1985,0.03440439,0.07649317,1.888997,0.324,-5.551115e-17,0.0,0.0,1011.318,0.0,25.49835,38.029,33.7,48.83077,9.605412,359.4029,10049.65,395.0,16.0,411.0
